"sourceCode","sourceName","sourceFrequency","sourceAutoAssignedConceptIds","ADD_INFO:bno_name","ADD_INFO:orig_name","matchScore","mappingStatus","equivalence","statusSetBy","statusSetOn","conceptId","conceptName","domainId","mappingType","comment","createdBy","createdOn","assignedReviewer"
"I6050","Subarachnoid hemorrhage from the vertebral artery",-1,0,"Subarachnoidealis vérzés az arteria vertebralisból","Subarachnoidealis vérzés az arteria vertebralisból",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,4148906,"Spontaneous subarachnoid hemorrhage","Condition","MAPS_TO",,,0,
"I6050","Subarachnoid hemorrhage from the vertebral artery",-1,0,"Subarachnoidealis vérzés az arteria vertebralisból","Subarachnoidealis vérzés az arteria vertebralisból",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,4111708,"Subarachnoid hemorrhage from vertebral artery","Condition","MAPS_TO",,,0,
"I6060","Subarachnoid hemorrhage from other intracranial arteries",-1,0,"Subarachnoidealis vérzés egyéb koponyaűri artériákból","Subarachnoidealis vérzés egyéb koponyaűri artériákból",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,4148906,"Spontaneous subarachnoid hemorrhage","Condition","MAPS_TO",,,0,
"I6070","Subarachnoid hemorrhage k.m.n. from a cranial artery",-1,0,"Subarachnoidealis vérzés k.m.n. koponyaűri artériából","Subarachnoidealis vérzés k.m.n. koponyaűri artériából",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,4148906,"Spontaneous subarachnoid hemorrhage","Condition","MAPS_TO",,,0,
"I6080","Other subarachnoid hemorrhage",-1,0,"Egyéb subarachnoidealis vérzés","Egyéb subarachnoidealis vérzés",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,4148906,"Spontaneous subarachnoid hemorrhage","Condition","MAPS_TO",,,0,
"I6081","Bleeding arteriovenous disorder of cerebral vessels - hemispherical",-1,0,"Agyi erek vérzett arteriovenosus rendellenessége - hemispheriális","Agyi erek vérzett arteriovenosus rendellenessége - hemispheriális",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,4148906,"Spontaneous subarachnoid hemorrhage","Condition","MAPS_TO",,,0,
"I60810","Anomaly arteriovenosa haemorrhagica vascularum hemisphere",-1,0,"Anomalia arteriovenosa haemorrhagica vascularum hemispherium","Anomalia arteriovenosa haemorrhagica vascularum hemispherium",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,4218781,"Cerebral hemisphere hemorrhage","Condition","MAPS_TO",,,0,
"I6082","Bleeding arteriovenous disorder of cerebral vessels - axial supratentorial",-1,0,"Agyi erek vérzett arteriovenosus rendellenessége - axiális supratentoriális","Agyi erek vérzett arteriovenosus rendellenessége - axiális supratentoriális",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,4148906,"Spontaneous subarachnoid hemorrhage","Condition","MAPS_TO",,,0,
"I6083","Hemorrhagic arteriovenous disorder of cerebral vessels - infratentorial",-1,0,"Agyi erek vérzett arteriovenosus rendellenessége - infratentoriális","Agyi erek vérzett arteriovenosus rendellenessége - infratentoriális",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,4148906,"Spontaneous subarachnoid hemorrhage","Condition","MAPS_TO",,,0,
"I6084","Bleeding arteriovenous disorder of the spinal vessels - cervical",-1,0,"A gerinc ereinek vérzett arteriovenosus rendellenessége - cervicalis","A gerinc ereinek vérzett arteriovenosus rendellenessége - cervicalis",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,4148906,"Spontaneous subarachnoid hemorrhage","Condition","MAPS_TO",,,0,
"I6085","Bleeding arteriovenous disorder of the spinal vessels - thoracic",-1,0,"A gerinc ereinek vérzett arteriovenosus rendellenessége - thoracalis","A gerinc ereinek vérzett arteriovenosus rendellenessége - thoracalis",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,4148906,"Spontaneous subarachnoid hemorrhage","Condition","MAPS_TO",,,0,
"I6086","Bleeding arteriovenous disorder of the spinal vessels - lumbosacral",-1,0,"A gerinc ereinek vérzett arteriovenosus rendellenessége - lumbosacralis","A gerinc ereinek vérzett arteriovenosus rendellenessége - lumbosacralis",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,4148906,"Spontaneous subarachnoid hemorrhage","Condition","MAPS_TO",,,0,
"I6090","Subarachnoid hemorrhage, k.m.n.",-1,0,"Subarachnoidealis vérzés, k.m.n.","Subarachnoidealis vérzés, k.m.n.",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,4148906,"Spontaneous subarachnoid hemorrhage","Condition","MAPS_TO",,,0,
"I6100","Cerebral hemorrhage in a hemisphere, subcortical",-1,0,"Agyállományi vérzés féltekében, subcorticalis","Agyállományi vérzés féltekében, subcorticalis",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,43530727,"Spontaneous cerebral hemorrhage","Condition","MAPS_TO",,,0,
"I6100","Cerebral hemorrhage in a hemisphere, subcortical",-1,0,"Agyállományi vérzés féltekében, subcorticalis","Agyállományi vérzés féltekében, subcorticalis",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,4049659,"Subcortical hemorrhage","Condition","MAPS_TO",,,0,
"I6110","Cerebral haemorrhage in a hemisphere, cortical",-1,0,"Agyállományi vérzés féltekében, corticalis","Agyállományi vérzés féltekében, corticalis",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,4176892,"Cortical hemorrhage","Condition","MAPS_TO",,,0,
"I6110","Cerebral haemorrhage in a hemisphere, cortical",-1,0,"Agyállományi vérzés féltekében, corticalis","Agyállományi vérzés féltekében, corticalis",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,43530727,"Spontaneous cerebral hemorrhage","Condition","MAPS_TO",,,0,
"I6120","Cerebral hemorrhage in the hemisphere, c.m.n.",-1,0,"Agyállományi vérzés féltekében, k.m.n.","Agyállományi vérzés féltekében, k.m.n.",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,42535425,"Spontaneous hemorrhage of cerebral hemisphere","Condition","MAPS_TO",,,0,
"I61200","Haemorrhage substantiae hemispheres cerebri",-1,0,"Haemorrhagia substantiae hemispherii cerebri","Haemorrhagia substantiae hemispherii cerebri",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,4218781,"Cerebral hemisphere hemorrhage","Condition","MAPS_TO",,,0,
"I6130","Cerebral hemorrhage in the brainstem",-1,0,"Agyállományi vérzés agytörzsben","Agyállományi vérzés agytörzsben",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,4319328,"Brain stem hemorrhage","Condition","MAPS_TO",,,0,
"I6130","Cerebral hemorrhage in the brainstem",-1,0,"Agyállományi vérzés agytörzsben","Agyállományi vérzés agytörzsben",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,43530727,"Spontaneous cerebral hemorrhage","Condition","MAPS_TO",,,0,
"I6140","Cerebral hemorrhage in the cerebellum",-1,0,"Agyállományi vérzés kisagyban","Agyállományi vérzés kisagyban",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,43530674,"Spontaneous cerebellar hemorrhage","Condition","MAPS_TO",,,0,
"I6150","Cerebral hemorrhage in a cerebral ventricle",-1,0,"Agyállományi vérzés agykamrában","Agyállományi vérzés agykamrában",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,4144154,"Non-traumatic intracerebral ventricular hemorrhage","Condition","MAPS_TO",,,0,
"I6160","Cerebral hemorrhage in multiple locations",-1,0,"Agyállományi vérzés több lokalizációban","Agyállományi vérzés több lokalizációban",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,43530727,"Spontaneous cerebral hemorrhage","Condition","MAPS_TO",,,0,
"I6160","Cerebral hemorrhage in multiple locations",-1,0,"Agyállományi vérzés több lokalizációban","Agyállományi vérzés több lokalizációban",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,4110186,"Intracerebral hemorrhage, multiple localized","Condition","MAPS_TO",,,0,
"I6180","Cerebral hemorrhage, other",-1,0,"Agyállományi vérzés, egyéb","Agyállományi vérzés, egyéb",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,43530727,"Spontaneous cerebral hemorrhage","Condition","MAPS_TO",,,0,
"I6190","Cerebral hemorrhage, k.m.n.",-1,0,"Agyállományi vérzés, k.m.n.","Agyállományi vérzés, k.m.n.",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,43530727,"Spontaneous cerebral hemorrhage","Condition","MAPS_TO",,,0,
"I6200","Subdural bleeding (acute) (non-traumatic)",-1,0,"Keményburok alatti (subduralis) vérzés (heveny) (nem-traumás)","Keményburok alatti (subduralis) vérzés (heveny) (nem-traumás)",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,4111709,"Non-traumatic subdural hemorrhage","Condition","MAPS_TO",,,0,
"I6210","Extradural bleeding",-1,0,"Extraduralis vérzés","Extraduralis vérzés",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,436430,"Nontraumatic extradural hemorrhage","Condition","MAPS_TO",,,0,
"I6290","Intracranial bleeding (non-traumatic), c.m.n.",-1,0,"Koponyaűri vérzés (nem-traumás), k.m.n.","Koponyaűri vérzés (nem-traumás), k.m.n.",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,43530727,"Spontaneous cerebral hemorrhage","Condition","MAPS_TO",,,0,
"I6300","Cerebral infarction due to coagulation of the precerebral arteries",-1,0,"Agyi infarctus a praecerebralis ütőerek rögösödése miatt","Agyi infarctus a praecerebralis ütőerek rögösödése miatt",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,4110189,"Cerebral infarct due to thrombosis of precerebral arteries","Condition","MAPS_TO",,,0,
"I6310","Cerebral infarction due to embolism of the precerebral arteries",-1,0,"Agyi infarctus a praecerebralis ütőerek emboliája miatt","Agyi infarctus a praecerebralis ütőerek emboliája miatt",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,4110190,"Cerebral infarction due to embolism of precerebral arteries","Condition","MAPS_TO",,,0,
"I6320","Cerebral infarction of the precerebral art. k.m.n. due to its obstruction and narrowness",-1,0,"Agyi infarctus a praecerebralis art. k.m.n. elzáródása-szűkülete miatt","Agyi infarctus a praecerebralis art. k.m.n. elzáródása-szűkülete miatt",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,4043731,"Infarction - precerebral","Condition","MAPS_TO",,,0,
"I6330","Cerebral infarction due to coagulation of the cerebral arteries",-1,0,"Agyi infarctus a cerebralis ütőerek rögösödése miatt","Agyi infarctus a cerebralis ütőerek rögösödése miatt",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,4110192,"Cerebral infarction due to thrombosis of cerebral arteries","Condition","MAPS_TO",,,0,
"I6340","Cerebral infarction due to embolism of cerebral arteries",-1,0,"Agyi infarctus a cerebralis ütőerek emboliája miatt","Agyi infarctus a cerebralis ütőerek emboliája miatt",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,4108356,"Cerebral infarction due to embolism of cerebral arteries","Condition","MAPS_TO",,,0,
"I63402","Cerebrovascular embolism (subdivided)",-1,0,"Embolia arteriae cerebri (alábontva)","Embolia arteriae cerebri (alábontva)",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,4108356,"Cerebral infarction due to embolism of cerebral arteries","Condition","MAPS_TO",,,0,
"I6350","Cerebral infarction of the cerebral art. k.m.n. due to its obstruction and narrowness",-1,0,"Agyi infarctus a cerebralis art. k.m.n. elzáródása-szűkülete miatt","Agyi infarctus a cerebralis art. k.m.n. elzáródása-szűkülete miatt",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,443454,"Cerebral infarction","Condition","MAPS_TO",,,0,
"I6360","Cerebral infarction due to non-suppurative coagulation of cerebral veins",-1,0,"Agyi infarctus az agyi visszerek nem suppurativ rögösödése miatt","Agyi infarctus az agyi visszerek nem suppurativ rögösödése miatt",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,4111714,"Cerebral infarction due to cerebral venous thrombosis, non-pyogenic","Condition","MAPS_TO",,,0,
"I6380","Cerebral infarction, other",-1,0,"Agyi infarctus, egyéb","Agyi infarctus, egyéb",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,443454,"Cerebral infarction","Condition","MAPS_TO",,,0,
"I63801","Cerebrovascular embolism (subdivided)",-1,0,"Embolia arteria cerebri (alábontva)","Embolia arteria cerebri (alábontva)",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,443454,"Cerebral infarction","Condition","MAPS_TO",,,0,
"I6390","Cerebral infarction, c.m.n.",-1,0,"Agyi infarctus, k.m.n.","Agyi infarctus, k.m.n.",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,443454,"Cerebral infarction","Condition","MAPS_TO",,,0,
"I64H0","A stroke is not classified as bleeding or infarction",-1,0,"Szélütés (stroke) nem vérzésnek vagy infarctusnak minősítve","Szélütés (stroke) nem vérzésnek vagy infarctusnak minősítve",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,381316,"Cerebrovascular accident","Condition","MAPS_TO",,,0,
"I6500","Blockage or narrowing of the vertebral artery",-1,0,"Az arteria vertebralis elzáródása vagy szűkülete","Az arteria vertebralis elzáródása vagy szűkülete",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,43022059,"Disease of non-coronary systemic artery","Condition","MAPS_TO",,,0,
"I6500","Blockage or narrowing of the vertebral artery",-1,0,"Az arteria vertebralis elzáródása vagy szűkülete","Az arteria vertebralis elzáródása vagy szűkülete",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,255919,"Finding of head and neck region","Condition","MAPS_TO",,,0,
"I6501","Intracranial occlusion or narrowing of the vertebral artery",-1,0,"Az arteria vertebralis intracranialis elzáródása vagy szűkülete","Az arteria vertebralis intracranialis elzáródása vagy szűkülete",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,43022059,"Disease of non-coronary systemic artery","Condition","MAPS_TO",,,0,
"I6501","Intracranial occlusion or narrowing of the vertebral artery",-1,0,"Az arteria vertebralis intracranialis elzáródása vagy szűkülete","Az arteria vertebralis intracranialis elzáródása vagy szűkülete",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,255919,"Finding of head and neck region","Condition","MAPS_TO",,,0,
"I6502","Occlusion or narrowing of the extracranial vertebral artery",-1,0,"Az arteria vertebralis extracranialis elzáródása vagy szűkülete","Az arteria vertebralis extracranialis elzáródása vagy szűkülete",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,43022059,"Disease of non-coronary systemic artery","Condition","MAPS_TO",,,0,
"I6502","Occlusion or narrowing of the extracranial vertebral artery",-1,0,"Az arteria vertebralis extracranialis elzáródása vagy szűkülete","Az arteria vertebralis extracranialis elzáródása vagy szűkülete",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,255919,"Finding of head and neck region","Condition","MAPS_TO",,,0,
"I6510","Blockage or narrowing of the basilar artery",-1,0,"Az arteria basilaris elzáródása vagy szűkülete","Az arteria basilaris elzáródása vagy szűkülete",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,4159164,"Disorder of basilar artery","Condition","MAPS_TO",,,0,
"I6520","Blockage or narrowing of the carotid artery",-1,0,"Az arteria carotis elzáródása vagy szűkülete","Az arteria carotis elzáródása vagy szűkülete",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,4153380,"Disorder of carotid artery","Condition","MAPS_TO",,,0,
"I6521","Intracranial occlusion or narrowing of the carotid artery",-1,0,"Az arteria carotis intracranialis elzáródása vagy szűkülete","Az arteria carotis intracranialis elzáródása vagy szűkülete",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,4153380,"Disorder of carotid artery","Condition","MAPS_TO",,,0,
"I6522","Occlusion or narrowing of the extracranial carotid artery",-1,0,"Az arteria carotis extracranialis elzáródása vagy szűkülete","Az arteria carotis extracranialis elzáródása vagy szűkülete",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,4153380,"Disorder of carotid artery","Condition","MAPS_TO",,,0,
"I6530","The precerebral art. multiple or bilateral obstruction-narrowing",-1,0,"A praecerebralis art. többszörös vagy kétoldali elzáródása-szűkülete","A praecerebralis art. többszörös vagy kétoldali elzáródása-szűkülete",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,381591,"Cerebrovascular disease","Condition","MAPS_TO",,,0,
"I6580","Occlusion or narrowing of other precerebral arteries",-1,0,"Egyéb praecerebralis ütőerek elzáródása vagy szűkülete","Egyéb praecerebralis ütőerek elzáródása vagy szűkülete",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,43022059,"Disease of non-coronary systemic artery","Condition","MAPS_TO",,,0,
"I6580","Occlusion or narrowing of other precerebral arteries",-1,0,"Egyéb praecerebralis ütőerek elzáródása vagy szűkülete","Egyéb praecerebralis ütőerek elzáródása vagy szűkülete",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,255919,"Finding of head and neck region","Condition","MAPS_TO",,,0,
"I6590","Other, n.e.c. occlusion and narrowing of precerebral arteries",-1,0,"Egyéb, k.m.n. praecerebralis ütőerek elzáródása és szűkülete","Egyéb, k.m.n. praecerebralis ütőerek elzáródása és szűkülete",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,443239,"Precerebral arterial occlusion","Condition","MAPS_TO",,,0,
"I6600","Occlusion and narrowing of the medial cerebral artery",-1,0,"Az arteria cerebri media elzáródása és szűkülete","Az arteria cerebri media elzáródása és szűkülete",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,4112023,"Occlusion and stenosis of middle cerebral artery","Condition","MAPS_TO",,,0,
"I6610","Obstruction and narrowing of the anterior cerebral artery",-1,0,"Az arteria cerebri anterior elzáródása és szűkülete","Az arteria cerebri anterior elzáródása és szűkülete",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,4111716,"Occlusion and stenosis of anterior cerebral artery","Condition","MAPS_TO",,,0,
