source_code,source_concept_id,source_vocabulary_id,source_code_description,target_concept_id,target_vocabulary_id,valid_start_date,valid_end_date,invalid_reason
210159497,0,,MARFARIN 1 MG TABLETTA30X (BUBORÉKCSOMAGOLÁSBAN),40163510,RxNorm,2025-05-07,,
210159510,0,,MARFARIN 3 MG TABLETTA30X (BUBORÉKCSOMAGOLÁSBAN),40163540,RxNorm,2025-05-07,,
210159536,0,,MARFARIN 5 MG TABLETTA30X (BUBORÉKCSOMAGOLÁSBAN),40163554,RxNorm,2025-05-07,,
210159625,0,,"ZOPIGEN 7,5 MG FILMTABLETTA10X",19044885,RxNorm,2025-05-07,,
210159691,0,,"ZOPIGEN 7,5 MG FILMTABLETTA20X",19044885,RxNorm,2025-05-07,,
210159730,0,,SICOR 10 MG FILMTABLETTA30X (BUBORÉKCSOMAGOLÁSBAN),1539463,RxNorm,2025-05-07,,
210159748,0,,SICOR 20 MG FILMTABLETTA30X (BUBORÉKCSOMAGOLÁSBAN),1539411,RxNorm,2025-05-07,,
210159764,0,,SICOR 40 MG FILMTABLETTA30X (BUBORÉKCSOMAGOLÁSBAN),1539407,RxNorm,2025-05-07,,
210159798,0,,VOLUVEN 6% OLDATOS INFÚZIÓ20X250 ML (FREEFLEX ZSÁKBAN),43725504,RxNorm Extension,2025-05-07,,
210159803,0,,VOLUVEN 6% OLDATOS INFÚZIÓ15X500 ML (FREEFLEX ZSÁKBAN),43725504,RxNorm Extension,2025-05-07,,
210159992,0,,LINDYNETTE 75 MIKROGRAMM/20 MIKROGRAMM BEVONT TABLETTA1X21X,19063926,RxNorm,2025-05-07,,
210160008,0,,LINDYNETTE 75 MIKROGRAMM/20 MIKROGRAMM BEVONT TABLETTA3X21X,19063926,RxNorm,2025-05-07,,
210160016,0,,LINDYNETTE 75 MIKROGRAMM/30 MIKROGRAMM BEVONT TABLETTA1X21X,19060529,RxNorm,2025-05-07,,
210160032,0,,LINDYNETTE 75 MIKROGRAMM/30 MIKROGRAMM BEVONT TABLETTA3X21X,19060529,RxNorm,2025-05-07,,
210160121,0,,INDOCOLLYRE 1 MG/ML OLDATOS SZEMCSEPP1X5 ML,40050523,RxNorm,2025-05-07,,
210160171,0,,ESMERON 10 MG/ML OLDATOS INJEKCIÓ10X10 ML,40080661,RxNorm,2025-05-07,,
210160317,0,,BISOBLOCK 5 MG TABLETTA30X,40162878,RxNorm,2025-05-07,,
210160333,0,,BISOBLOCK 10 MG TABLETTA30X,40162867,RxNorm,2025-05-07,,
210160359,0,,PREDUCTAL MR 35 MG MÓDOSÍTOTT HATÓANYAGLEADÁSÚ FILMTABLETTA60X,19108062,RxNorm,2025-05-07,,
210160448,0,,DOXORUBICIN-TEVA 2 MG/ML OLDATOS INJEKCIÓ1X (10 MG/5 ML),40992491,RxNorm Extension,2025-05-07,,
210160456,0,,DOXORUBICIN-TEVA 2 MG/ML OLDATOS INJEKCIÓ10X (10 MG/5 ML),40992491,RxNorm Extension,2025-05-07,,
210160464,0,,DOXORUBICIN-TEVA 2 MG/ML OLDATOS INJEKCIÓ1X (20 MG/10 ML),40992491,RxNorm Extension,2025-05-07,,
210160472,0,,DOXORUBICIN-TEVA 2 MG/ML OLDATOS INJEKCIÓ1X (50 MG/25 ML),40992491,RxNorm Extension,2025-05-07,,
210160480,0,,DOXORUBICIN-TEVA 2 MG/ML OLDATOS INJEKCIÓ1X (200 MG/100 ML),40992491,RxNorm Extension,2025-05-07,,
210160587,0,,NUROFEN FORTE 400 MG BEVONT TABLETTA12X (PVC/AL BUBORÉKCSOMAGOLÁSBAN),19019072,RxNorm,2025-05-07,,
210160634,0,,FUROSEMID-RATIOPHARM 40 MG TABLETTA20X,957136,RxNorm,2025-05-07,,
210162458,0,,DOPEGYT 250 MG FILMTABLETTA30X BLISZTER,1305450,RxNorm,2025-05-07,,
210162466,0,,DOPEGYT 250 MG FILMTABLETTA100X BLISZTER,1305450,RxNorm,2025-05-07,,
210162474,0,,DOPEGYT 250 MG FILMTABLETTA1000X BLISZTER,1305450,RxNorm,2025-05-07,,
210162490,0,,DOPEGYT 250 MG FILMTABLETTA1000X TARTÁLYBAN,1305450,RxNorm,2025-05-07,,
210162563,0,,"ZINACEF 1,5 G POR OLDATOS INJEKCIÓHOZ VAGY INFÚZIÓHOZ1X",40020950,RxNorm,2025-05-07,,
210162571,0,,DOPEGYT 250 MG FILMTABLETTA10X BLISZTER,1305450,RxNorm,2025-05-07,,
210162733,0,,PARETIN 20 MG FILMTABLETTA30X,35604576,RxNorm,2025-05-07,,
210162741,0,,PARETIN 20 MG FILMTABLETTA60X,35604576,RxNorm,2025-05-07,,
210162759,0,,PARETIN 40 MG FILMTABLETTA30X,35604586,RxNorm,2025-05-07,,
210162767,0,,PARETIN 40 MG FILMTABLETTA60X,35604586,RxNorm,2025-05-07,,
210162911,0,,MEBUCAIN ORANGE SZOPOGATÓ TABLETTA16X,19056737,RxNorm,2025-05-07,,
210162911,0,,MEBUCAIN ORANGE SZOPOGATÓ TABLETTA16X,989878,RxNorm,2025-05-07,,
210162929,0,,DIPEPTIVEN KONCENTRÁTUM OLDATOS INFÚZIÓHOZ10X100 ML ÜVEGBEN,41206043,RxNorm Extension,2025-05-07,,
210162945,0,,DIPEPTIVEN KONCENTRÁTUM OLDATOS INFÚZIÓHOZ10X50 ML ÜVEGBEN,41206043,RxNorm Extension,2025-05-07,,
210162987,0,,MIRALGIN TABLETTA10X,19107263,RxNorm,2025-05-07,,
210163048,0,,BUDENOFALK 3 MG GYOMORNEDV-ELLENÁLLÓ KEMÉNY KAPSZULA100X,41243533,RxNorm Extension,2025-05-07,,
210163111,0,,ERDOMED 300 MG KEMÉNY KAPSZULA10X,19103434,RxNorm,2025-05-07,,
210163129,0,,ERDOMED 300 MG KEMÉNY KAPSZULA20X,19103434,RxNorm,2025-05-07,,
210163153,0,,ESTECLIN 175 MG/5 ML POR BELSŐLEGES SZUSZPENZIÓHOZ50G,43139454,RxNorm Extension,2025-05-07,,
210163488,0,,KETODEX 25 MG FILMTABLETTA10X,19101779,RxNorm,2025-05-07,,
210163535,0,,"MOVALIS 15 MG/1,5 ML OLDATOS INJEKCIÓ3X1,5 ML AMPULLA",40055249,RxNorm,2025-05-07,,
210163616,0,,"STREPFEN 8,75 MG SZOPOGATÓ TABLETTA16X",19102055,RxNorm,2025-05-07,,
210163632,0,,VOLTAREN OPHTHA CD 1 MG/ML OLDATOS SZEMCSEPP5 ML,40032408,RxNorm,2025-05-07,,
210163844,0,,"ROZEX 7,5 MG/G GÉL1X30 G",35862306,RxNorm Extension,2025-05-07,,
210164044,0,,ALGOFLEX ULTRA FORTE 600 MG FILMTABLETTA10X,19019073,RxNorm,2025-05-07,,
210164117,0,,SCANLUX 300 MG I/ML OLDATOS INJEKCIÓ10X50 ML,40048699,RxNorm,2025-05-07,,
210164125,0,,SCANLUX 300 MG I/ML OLDATOS INJEKCIÓ10X100 ML,40048699,RxNorm,2025-05-07,,
210164133,0,,SCANLUX 300 MG I/ML OLDATOS INJEKCIÓ10X200 ML,40048699,RxNorm,2025-05-07,,
210164175,0,,ATROVENT N 21 MIKROGRAMM/ADAG TÚLNYOMÁSOS INHALÁCIÓS OLDAT1X,36892641,RxNorm Extension,2025-05-07,,
210164183,0,,SCANLUX 370 MG I/ML OLDATOS INJEKCIÓ10X50 ML,40048699,RxNorm,2025-05-07,,
210164191,0,,SCANLUX 370 MG I/ML OLDATOS INJEKCIÓ10X100 ML,40048699,RxNorm,2025-05-07,,
210164206,0,,SCANLUX 370 MG I/ML OLDATOS INJEKCIÓ10X200 ML,40048699,RxNorm,2025-05-07,,
210164484,0,,BILA-GIT FILMTABLETTA30X,19052817,RxNorm,2025-05-07,,
210164484,0,,BILA-GIT FILMTABLETTA30X,1101703,RxNorm,2025-05-07,,
210164484,0,,BILA-GIT FILMTABLETTA30X,1326901,RxNorm,2025-05-07,,
210164785,0,,BUSCOPAN 10 MG BEVONT TABLETTA20X ÁTLÁTSZATLAN FEHÉR BUBORÉKCSOMAGOLÁSBAN (PVC/PVDC//AL),19021828,RxNorm,2025-05-07,,
210164882,0,,"PROTOPIC 0,03% KENŐCS1X30 G",40090867,RxNorm,2025-05-07,,
210164905,0,,"PROTOPIC 0,1% KENŐCS1X30 G",40090867,RxNorm,2025-05-07,,
210164921,0,,CONVULEX 300 MG RETARD FILMTABLETTA50X,42479243,RxNorm Extension,2025-05-07,,
210164947,0,,CONVULEX 500 MG RETARD FILMTABLETTA50X,40238256,RxNorm,2025-05-07,,
210164955,0,,CONVULEX 500 MG RETARD FILMTABLETTA100X,40238256,RxNorm,2025-05-07,,
210164963,0,,COLDREX CITROM ÍZŰ POR BELSŐLEGES OLDATHOZ5X5 G,19011773,RxNorm,2025-05-07,,
210164963,0,,COLDREX CITROM ÍZŰ POR BELSŐLEGES OLDATHOZ5X5 G,1125315,RxNorm,2025-05-07,,
210164963,0,,COLDREX CITROM ÍZŰ POR BELSŐLEGES OLDATHOZ5X5 G,1135766,RxNorm,2025-05-07,,
210164971,0,,COLDREX CITROM ÍZŰ POR BELSŐLEGES OLDATHOZ10X5 G,19011773,RxNorm,2025-05-07,,
210164971,0,,COLDREX CITROM ÍZŰ POR BELSŐLEGES OLDATHOZ10X5 G,1125315,RxNorm,2025-05-07,,
210164971,0,,COLDREX CITROM ÍZŰ POR BELSŐLEGES OLDATHOZ10X5 G,1135766,RxNorm,2025-05-07,,
210166062,0,,VANCOCIN 1 G POR OLDATOS INFÚZIÓHOZ VAGY BELSŐLEGES OLDATHOZ1X,40087247,RxNorm,2025-05-07,,
210166070,0,,VANCOCIN 500 MG POR OLDATOS INFÚZIÓHOZ VAGY BELSŐLEGES OLDATHOZ1X,41270411,RxNorm Extension,2025-05-07,,
210166088,0,,NOLICIN 400 MG FILMTABLETTA50X,19019411,RxNorm,2025-05-07,,
210166096,0,,EBRANTIL 30 MG RETARD KAPSZULA50X MűA. TARTÁLYBAN,19103967,RxNorm,2025-05-07,,
210166101,0,,EBRANTIL 60 MG RETARD KAPSZULA50X MűA. TARTÁLYBAN,19103965,RxNorm,2025-05-07,,
210166119,0,,EBRANTIL 90 MG RETARD KAPSZULA50X MűA. TARTÁLYBAN,19103966,RxNorm,2025-05-07,,
210166185,0,,NOLICIN 400 MG FILMTABLETTA20X,19019411,RxNorm,2025-05-07,,
210166193,0,,VANCOCIN 1 G POR OLDATOS INFÚZIÓHOZ VAGY BELSŐLEGES OLDATHOZ25X,40087247,RxNorm,2025-05-07,,
210166208,0,,VANCOCIN 500 MG POR OLDATOS INFÚZIÓHOZ VAGY BELSŐLEGES OLDATHOZ25X,41270411,RxNorm Extension,2025-05-07,,
210166216,0,,ARIMIDEX 1 MG FILMTABLETTA28X,1348267,RxNorm,2025-05-07,,
210166290,0,,BIO-MELATONIN 3 MG FILMTABLETTA30X,1301154,RxNorm,2025-05-07,,
210166305,0,,BIO-MELATONIN 3 MG FILMTABLETTA60X,1301154,RxNorm,2025-05-07,,
210166313,0,,BIO-MELATONIN 3 MG FILMTABLETTA120X,1301154,RxNorm,2025-05-07,,
210166321,0,,CIFLOXIN 250 MG FILMTABLETTA10X,1797515,RxNorm,2025-05-07,,
210166339,0,,CIFLOXIN 500 MG FILMTABLETTA10X,19075380,RxNorm,2025-05-07,,
210166355,0,,CITAPRAM 20 MG FILMTABLETTA30X,19023636,RxNorm,2025-05-07,,
210166363,0,,CITAPRAM 30 MG FILMTABLETTA30X,44084623,RxNorm Extension,2025-05-07,,
210166371,0,,CITAPRAM 40 MG FILMTABLETTA30X,19075394,RxNorm,2025-05-07,,
210166397,0,,ELIDEL 10 MG/G KRÉM1X15 G,40119606,RxNorm,2025-05-07,,
210166402,0,,ELIDEL 10 MG/G KRÉM1X30 G,40119606,RxNorm,2025-05-07,,
210166410,0,,ELIDEL 10 MG/G KRÉM1X100 G,915935,RxNorm,2025-05-07,,
210166436,0,,"ZADITEN 0,25 MG/ML OLDATOS SZEMCSEPP1X5 ML",40049171,RxNorm,2025-05-07,,
210166444,0,,AERRANE FOLYADÉK INHALÁCIÓS GŐZ KÉPZÉSÉHEZ1X100 ML,43199372,RxNorm Extension,2025-05-07,,
210166452,0,,AERRANE FOLYADÉK INHALÁCIÓS GŐZ KÉPZÉSÉHEZ1X250 ML,43199372,RxNorm Extension,2025-05-07,,
210166478,0,,CALCIUM-D-SANDOZ 600 MG/400 NE PEZSGŐTABLETTA20X PP TARTÁLYBAN,42482577,RxNorm Extension,2025-05-07,,
210166656,0,,BILA-GIT FILMTABLETTA10X,19052817,RxNorm,2025-05-07,,
210166656,0,,BILA-GIT FILMTABLETTA10X,1101703,RxNorm,2025-05-07,,
210166656,0,,BILA-GIT FILMTABLETTA10X,1326901,RxNorm,2025-05-07,,
210166664,0,,"OCTOSTIM 1,5 MG/ML OLDATOS ORRSPRAY1X2,5 ML",40026717,RxNorm,2025-05-07,,
210166672,0,,OMNIPAQUE 240 MG I/ML OLDATOS INJEKCIÓ10X200 ML (MűANYAG TARTÁLYBAN),44120463,RxNorm Extension,2025-05-07,,
210166680,0,,OMNIPAQUE 300 MG I/ML OLDATOS INJEKCIÓ10X100 ML (MűANYAG TARTÁLYBAN),44120463,RxNorm Extension,2025-05-07,,
210166698,0,,OMNIPAQUE 300 MG I/ML OLDATOS INJEKCIÓ10X200 ML (MűANYAG TARTÁLYBAN),44120463,RxNorm Extension,2025-05-07,,
210166703,0,,OMNIPAQUE 350 MG I/ML OLDATOS INJEKCIÓ10X100 ML (MűANYAG TARTÁLYBAN),44120463,RxNorm Extension,2025-05-07,,
210166711,0,,OMNIPAQUE 350 MG I/ML OLDATOS INJEKCIÓ10X200 ML (MűANYAG TARTÁLYBAN),44120463,RxNorm Extension,2025-05-07,,
210167034,0,,HYPERLEX 1 MG TABLETTA30X,19107393,RxNorm,2025-05-07,,
210167084,0,,MELFEN 400 MG FILMTABLETTA10X,19019072,RxNorm,2025-05-07,,
210167092,0,,MELFEN 400 MG FILMTABLETTA20X,19019072,RxNorm,2025-05-07,,
210167149,0,,OMEPRAZOL-RATIOPHARM 20 MG KEMÉNY KAPSZULA30X HDPE TARTÁLYBAN,43769269,RxNorm Extension,2025-05-07,,
210167296,0,,"UBISTESIN OLDATOS INJEKCIÓ50X1,7ML",40127703,RxNorm,2025-05-07,,
210167301,0,,UBISTESIN FORTE OLDATOS INJEKCIÓ50X,40127703,RxNorm,2025-05-07,,
210167319,0,,ZYRTEC-D 5 MG/120 MG FILMTABLETTA14X,40837362,RxNorm Extension,2025-05-07,,
210167416,0,,MELIPRAMIN 25 MG FILMTABLETTA50X,778296,RxNorm,2025-05-07,,
210167571,0,,ZITROCIN 500 MG FILMTABLETTA3X,1734134,RxNorm,2025-05-07,,
210167644,0,,PANALGORIN 500 MG TABLETTA400X,19060499,RxNorm,2025-05-07,,
210167741,0,,REMERON 30 MG SZÁJBAN DISZPERGÁLÓDÓ TABLETTA30X,725180,RxNorm,2025-05-07,,
210167791,0,,REMERON 45 MG SZÁJBAN DISZPERGÁLÓDÓ TABLETTA30X,725179,RxNorm,2025-05-07,,
210167822,0,,SUMAMED 100 MG/ML POR OLDATOS INFÚZIÓHOZ VALÓ KONCENTRÁTUMHOZ5 PORAMP.,19085757,RxNorm,2025-05-07,,
210167830,0,,VALCYTE 450 MG FILMTABLETTA60X,1703065,RxNorm,2025-05-07,,
210167945,0,,CALCICARB 700 MG TABLETTA10X,19057849,RxNorm,2025-05-07,,
210168048,0,,REXETIN 30 MG FILMTABLETTA30X,35604581,RxNorm,2025-05-07,,
210168200,0,,EZETROL 10 MG TABLETTA30X KINYOMHATÓ BUBORÉKCSOMAGOLÁS,1526476,RxNorm,2025-05-07,,
210168284,0,,ANDROCUR 100 MG TABLETTA60X,19010794,RxNorm,2025-05-07,,
210168373,0,,"EDNYT HCT 20 MG/12,5 MG TABLETTA30X",40165771,RxNorm,2025-05-07,,
210168535,0,,FLUOROURACIL-TEVA 50 MG/ML OLDATOS INJEKCIÓ5X5 ML (250 MG INJEKCIÓS ÜVEG),35129767,RxNorm Extension,2025-05-07,,
210168543,0,,FLUOROURACIL-TEVA 50 MG/ML OLDATOS INJEKCIÓ5X10 ML (500 MG INJEKCIÓS ÜVEG),35129767,RxNorm Extension,2025-05-07,,
210168551,0,,ADEXOR MR 35 MG MÓDOSÍTOTT HATÓANYAG LEADÁSÚ FILMTABLETTA60X,19108062,RxNorm,2025-05-07,,
210168585,0,,REMOTIV EXTRA 500 MG FILMTABLETTA30X,21118779,RxNorm Extension,2025-05-07,,
210168608,0,,OMEPRAZOL HEXAL 20 MG GYOMORNEDV-ELLENÁLLÓ KEMÉNY KAPSZULA30X HDPE TARTÁLYBAN,43769269,RxNorm Extension,2025-05-07,,
210168616,0,,GORDIUS 100 MG KEMÉNY KAPSZULA50X,19077547,RxNorm,2025-05-07,,
210168624,0,,GORDIUS 100 MG KEMÉNY KAPSZULA100X,19077547,RxNorm,2025-05-07,,
210168632,0,,GORDIUS 300 MG KEMÉNY KAPSZULA50X,19077548,RxNorm,2025-05-07,,
210168640,0,,GORDIUS 300 MG KEMÉNY KAPSZULA100X,19077548,RxNorm,2025-05-07,,
210168658,0,,GORDIUS 400 MG KEMÉNY KAPSZULA50X,19077549,RxNorm,2025-05-07,,
210168666,0,,GORDIUS 400 MG KEMÉNY KAPSZULA100X,19077549,RxNorm,2025-05-07,,
210168674,0,,MEZYM FORTE 10 000 EGYSÉG GYOMORNEDV-ELLENÁLLÓ FILMTABLETTA10X,919204,RxNorm,2025-05-07,,
210168674,0,,MEZYM FORTE 10 000 EGYSÉG GYOMORNEDV-ELLENÁLLÓ FILMTABLETTA10X,990760,RxNorm,2025-05-07,,
210168674,0,,MEZYM FORTE 10 000 EGYSÉG GYOMORNEDV-ELLENÁLLÓ FILMTABLETTA10X,931973,RxNorm,2025-05-07,,
210168705,0,,"DIPHERELINE SR 11,25 MG POR ÉS OLDÓSZER RETARD SZUSZPENZIÓS INJEKCIÓHOZ1 PORAMP. +1 OLDÓSZERAMP. + SZERELÉK",44083846,RxNorm Extension,2025-05-07,,
210168739,0,,MEZYM FORTE 10 000 EGYSÉG GYOMORNEDV-ELLENÁLLÓ FILMTABLETTA20X,919204,RxNorm,2025-05-07,,
210168739,0,,MEZYM FORTE 10 000 EGYSÉG GYOMORNEDV-ELLENÁLLÓ FILMTABLETTA20X,990760,RxNorm,2025-05-07,,
210168739,0,,MEZYM FORTE 10 000 EGYSÉG GYOMORNEDV-ELLENÁLLÓ FILMTABLETTA20X,931973,RxNorm,2025-05-07,,
210168747,0,,MEZYM FORTE 10 000 EGYSÉG GYOMORNEDV-ELLENÁLLÓ FILMTABLETTA50X,919204,RxNorm,2025-05-07,,
210168747,0,,MEZYM FORTE 10 000 EGYSÉG GYOMORNEDV-ELLENÁLLÓ FILMTABLETTA50X,990760,RxNorm,2025-05-07,,
210168747,0,,MEZYM FORTE 10 000 EGYSÉG GYOMORNEDV-ELLENÁLLÓ FILMTABLETTA50X,931973,RxNorm,2025-05-07,,
210168878,0,,NEOGRANORMON KENŐCS100 G,19045045,RxNorm,2025-05-07,,
210168878,0,,NEOGRANORMON KENŐCS100 G,926487,RxNorm,2025-05-07,,
210168878,0,,NEOGRANORMON KENŐCS100 G,19008339,RxNorm,2025-05-07,,
210168878,0,,NEOGRANORMON KENŐCS100 G,911064,RxNorm,2025-05-07,,
210169060,0,,REPARON VÉGBÉLKÚP10X,19030957,RxNorm,2025-05-07,,
210169060,0,,REPARON VÉGBÉLKÚP10X,923540,RxNorm,2025-05-07,,
210169078,0,,REPARON VÉGBÉLKENŐCS1X25 G,19030957,RxNorm,2025-05-07,,
210169078,0,,REPARON VÉGBÉLKENŐCS1X25 G,923540,RxNorm,2025-05-07,,
210169094,0,,EUNOCTIN MINI TABLETTA10X,19020025,RxNorm,2025-05-07,,
210169515,0,,"BELARA 0,03 MG/2 MG FILMTABLETTA1X21",40025106,RxNorm,2025-05-07,,
210169523,0,,"BELARA 0,03 MG/2 MG FILMTABLETTA3X21",40025106,RxNorm,2025-05-07,,
210169531,0,,CETIGEN 10 MG FILMTABLETTA30X,40228214,RxNorm,2025-05-07,,
210169604,0,,RHINATHIOL TUSSO 100 MG TABLETTA20X,41076053,RxNorm Extension,2025-05-07,,
210169612,0,,TRITACE HCT 5 MG/25 MG TABLETTA28X,974447,RxNorm,2025-05-07,,
210169824,0,,RHINATHIOL COLD 200 MG/30 MG FILMTABLETTA20X,42800827,RxNorm,2025-05-07,,
210169989,0,,"TRITACE HCT 2,5 MG/12,5 MG TABLETTA28X",19107180,RxNorm,2025-05-07,,
210170134,0,,CALCIVID FILMTABLETTA30X,2044511,RxNorm Extension,2025-05-07,,
210170142,0,,CALCIVID FILMTABLETTA60X,2044511,RxNorm Extension,2025-05-07,,
210170150,0,,CETIRIZIN HEXAL 10 MG FILMTABLETTA30X,40228214,RxNorm,2025-05-07,,
210170168,0,,CETIRIZIN HEXAL 10 MG/ML BELSŐLEGES OLDATOS CSEPPEK1X20 ML,35870604,RxNorm Extension,2025-05-07,,
210170215,0,,COLDREX MAXGRIP CITROM ÍZŰ POR BELSŐLEGES OLDATHOZ5X,19011773,RxNorm,2025-05-07,,
210170215,0,,COLDREX MAXGRIP CITROM ÍZŰ POR BELSŐLEGES OLDATHOZ5X,1125315,RxNorm,2025-05-07,,
210170215,0,,COLDREX MAXGRIP CITROM ÍZŰ POR BELSŐLEGES OLDATHOZ5X,1135766,RxNorm,2025-05-07,,
210170223,0,,COLDREX MAXGRIP CITROM ÍZŰ POR BELSŐLEGES OLDATHOZ10X,19011773,RxNorm,2025-05-07,,
210170223,0,,COLDREX MAXGRIP CITROM ÍZŰ POR BELSŐLEGES OLDATHOZ10X,1125315,RxNorm,2025-05-07,,
210170223,0,,COLDREX MAXGRIP CITROM ÍZŰ POR BELSŐLEGES OLDATHOZ10X,1135766,RxNorm,2025-05-07,,
210170265,0,,"DIOVAN HCT 160/12,5 MG FILMTABLETTA28X (PVC/PE/PVDC//AL BUBORÉKCSOMAGOLÁSBAN)",19023454,RxNorm,2025-05-07,,
210170273,0,,DIOVAN HCT 160/25 MG FILMTABLETTA28X (PVC/PE/PVDC//AL BUBORÉKCSOMAGOLÁSBAN),974620,RxNorm,2025-05-07,,
210170281,0,,LINOLA UREA KENŐCS1X75 G,35851778,RxNorm Extension,2025-05-07,,
210170566,0,,"""NATRIUM CHLORATUM 0,9% TEVA-""""PM"""" OLDATOS INJEKCIÓ5X10 ML""",40080069,RxNorm,2025-05-07,,
210170574,0,,"""NATRIUM CHLORATUM 0,9% TEVA-""""PM"""" OLDATOS INJEKCIÓ100X10 ML""",40080069,RxNorm,2025-05-07,,
210170728,0,,STADALAX 5 MG BEVONT TABLETTA20X,43618450,RxNorm Extension,2025-05-07,,
210170736,0,,REMOTIV EXTRA 500 MG FILMTABLETTA20X,21118779,RxNorm Extension,2025-05-07,,
210170914,0,,KALMOPYRIN 500 MG TABLETTA12X,1112896,RxNorm,2025-05-07,,
210171499,0,,ACLOTIN 250 MG FILMTABLETTA20X,19079773,RxNorm,2025-05-07,,
210171512,0,,ASENTRA 50 MG FILMTABLETTA28X,739209,RxNorm,2025-05-07,,
210171520,0,,ASENTRA 100 MG FILMTABLETTA28X,739207,RxNorm,2025-05-07,,
210171766,0,,BISOCARD 5 MG FILMTABLETTA30X,40162878,RxNorm,2025-05-07,,
210171774,0,,BISOCARD 5 MG FILMTABLETTA60X,40162878,RxNorm,2025-05-07,,
210171782,0,,BISOCARD 10 MG FILMTABLETTA30X,40162867,RxNorm,2025-05-07,,
210171790,0,,BISOCARD 10 MG FILMTABLETTA60X,40162867,RxNorm,2025-05-07,,
210172152,0,,"ESCAPELLE 1,5 MG TABLETTA1X",1589573,RxNorm,2025-05-07,,
210172291,0,,GOPTEN MITE KEMÉNY KAPSZULA50X,1342474,RxNorm,2025-05-07,,
210172330,0,,GYNAZOL 20 MG/G HÜVELYKRÉM1X5 G,40093739,RxNorm,2025-05-07,,
210172681,0,,"""NATRIUM CHLORATUM 10% TEVA-""""PM"""" OLDATOS INJEKCIÓ5X10 ML""",35848801,RxNorm Extension,2025-05-07,,
210172699,0,,"""NATRIUM CHLORATUM 10% TEVA-""""PM"""" OLDATOS INJEKCIÓ100X10 ML""",35848801,RxNorm Extension,2025-05-07,,
210172704,0,,"NÁTRIUM-KLORID 0,9% FRESENIUS OLDATOS INFÚZIÓ20X100 ML (INFÚZIÓS ÜVEG)",40080069,RxNorm,2025-05-07,,
210172738,0,,"NÁTRIUM-KLORID 0,9% FRESENIUS OLDATOS INFÚZIÓ10X500 ML (INFÚZIÓS ÜVEG)",40080069,RxNorm,2025-05-07,,
210173043,0,,"RHINATHIOL 1,33 MG/ML KÖHÖGÉSCSILLAPÍTÓ SZIRUP FELNŐTTEKNEK200 ML",1119510,RxNorm,2025-05-07,,
210173069,0,,RINGER FRESENIUS OLDATOS INFÚZIÓ10X500 ML (ÜVEGBEN),40136367,RxNorm,2025-05-07,,
210173093,0,,RINGER-LAKTÁT FRESENIUS OLDATOS INFÚZIÓ10X500 ML (ÜVEGBEN),19018544,RxNorm,2025-05-07,,
210173093,0,,RINGER-LAKTÁT FRESENIUS OLDATOS INFÚZIÓ10X500 ML (ÜVEGBEN),19018192,RxNorm,2025-05-07,,
210173093,0,,RINGER-LAKTÁT FRESENIUS OLDATOS INFÚZIÓ10X500 ML (ÜVEGBEN),19049024,RxNorm,2025-05-07,,
210173093,0,,RINGER-LAKTÁT FRESENIUS OLDATOS INFÚZIÓ10X500 ML (ÜVEGBEN),19136048,RxNorm,2025-05-07,,
210173213,0,,SUPRADYN DRAZSÉ30X,19011773,RxNorm,2025-05-07,,
210173213,0,,SUPRADYN DRAZSÉ30X,19024770,RxNorm,2025-05-07,,
210173213,0,,SUPRADYN DRAZSÉ30X,19018544,RxNorm,2025-05-07,,
210173213,0,,SUPRADYN DRAZSÉ30X,19088079,RxNorm,2025-05-07,,
210173213,0,,SUPRADYN DRAZSÉ30X,19095164,RxNorm,2025-05-07,,
210173213,0,,SUPRADYN DRAZSÉ30X,19073031,RxNorm,2025-05-07,,
210173213,0,,SUPRADYN DRAZSÉ30X,1308738,RxNorm,2025-05-07,,
210173213,0,,SUPRADYN DRAZSÉ30X,19078092,RxNorm,2025-05-07,,
210173213,0,,SUPRADYN DRAZSÉ30X,19111620,RxNorm,2025-05-07,,
210173213,0,,SUPRADYN DRAZSÉ30X,19124906,RxNorm,2025-05-07,,
210173213,0,,SUPRADYN DRAZSÉ30X,1394027,RxNorm,2025-05-07,,
210173213,0,,SUPRADYN DRAZSÉ30X,19009896,RxNorm,2025-05-07,,
210173213,0,,SUPRADYN DRAZSÉ30X,19018419,RxNorm,2025-05-07,,
210173213,0,,SUPRADYN DRAZSÉ30X,19043395,RxNorm,2025-05-07,,
210173213,0,,SUPRADYN DRAZSÉ30X,19005046,RxNorm,2025-05-07,,
210173213,0,,SUPRADYN DRAZSÉ30X,19008339,RxNorm,2025-05-07,,
210173213,0,,SUPRADYN DRAZSÉ30X,19062817,RxNorm,2025-05-07,,
210173213,0,,SUPRADYN DRAZSÉ30X,19137312,RxNorm,2025-05-07,,
210173213,0,,SUPRADYN DRAZSÉ30X,42709318,RxNorm,2025-05-07,,
210173213,0,,SUPRADYN DRAZSÉ30X,19010696,RxNorm,2025-05-07,,
210173221,0,,SUPRADYN DRAZSÉ60X,19011773,RxNorm,2025-05-07,,
210173221,0,,SUPRADYN DRAZSÉ60X,19024770,RxNorm,2025-05-07,,
210173221,0,,SUPRADYN DRAZSÉ60X,19018544,RxNorm,2025-05-07,,
210173221,0,,SUPRADYN DRAZSÉ60X,19088079,RxNorm,2025-05-07,,
